item_id,key_hash,gold_label,corpus,split
a084febdaa0ee01eb7b8,c388945ee770c77893a9d410f6b5fc620ccdeb0b54e998584f454b80d5f09832,0,banglasarc_binary,train
7b629b91415c1dab36db,be27d413f777f93a6785a156af6036d39d4e94c5d1368534faefe574cf081e13,1,banglasarc_binary,train
2eaa709744c73f3f5d94,f5f4f0db780a34f856bd182e6a4cce4806dc84677273919c0be9caeab97b589c,0,banglasarc_binary,train
b2e4e5fb710cce327a36,a7bc87c206cd3b0d8727c52d8da34cad98d1ef4562eb25bb9a122008225dbe91,0,banglasarc_binary,train
e0ac21b2e20fb6f49539,f50a7d3c5853dfef29c1049f1727bb428c88d40d38a3e1936100d5f51cad4787,1,banglasarc_binary,train
c90c78dd6cfd4054f9dd,75e57cde1d6ef6496b754baca82b4a9f8860ac41050f18d7f562ad7042f775ed,0,banglasarc_binary,train
76e84f2f51f8c992fc7a,be2321905cc25ffe0afc49bd8f478615d6f42cab123f08eb92829fd5ec0d2d39,0,banglasarc_binary,train
581dcf39157208f5bc9a,62da9df2a1b1f741635758ad783a1ea00647feb5881587153d35b02cc8ed9422,0,banglasarc_binary,train
ee274f998b847126325f,0f4f456827b580101ea98ee8e750ae26679a7cb2f5ecedb37b7989ca61ce5a86,0,banglasarc_binary,train
b924cf0d13e260f8a5d9,15d673312e95ee3905517fd9ca9897b5cca93f7f848c3572e83d45b46173ee7c,1,banglasarc_binary,train
e4154cdaa5a0f7c5db07,fa2aa717038c9846c132f8bae58bdd0dd8f2afb92ea2cbc22dac40410613b27a,0,banglasarc_binary,train
5e08136efc7a2cd9ea1b,395acd01072d71b983e528f0bd782c63d3dc7f3449d86a4da03fd22ca5e01f0b,0,banglasarc_binary,train
99078f00bb07466bfb58,1c9293e69a711b84a00253c1df167f1e45d7357bb9fee2431393e1901a130d66,0,banglasarc_binary,train
0258e7e29528a9366b80,03170bcf7c0c62b18faedec99fd41b3e213d4e6d1df379d649a7f71accfc4db5,1,banglasarc_binary,train
ab88b6811880c24efca5,03b669ec4677f73e7049d9053f8167540bd226a7716ef674f17a080b0d76dcfb,0,banglasarc_binary,train
f9fe14ad72915de84742,dd42f9cbcf0c7d396185ff056f709c6efac905cb53d77563ff1ac88cd9687746,0,banglasarc_binary,train
709a590655e6709a6ecf,57778101db07089e402dc577bd42ab5b52e004706fe84f3b5a1e87268e3869d1,1,banglasarc_binary,train
385a620fe92e5b6657b6,2feac61e30a7297d31f8090369ffda6bc390a0a022bbdf03f8427f85c04d9884,0,banglasarc_binary,train
e0612aa6ed2ca82818ad,81047d36a1f6580da0042b7e9e589602d94bbe64a8a138fc4a90defc66479458,1,banglasarc_binary,train
87cc902a38eaa7bf5975,dc90ea66ff3b5b3eed678e8279e0ecc685c55f3927b87dc28ea5aa19ff98249f,0,banglasarc_binary,train
980348df4758deff8cd1,d57677872c3dc61a7edbac6ebee2ff329119f27dff2c5040c74f129a3fa47b78,0,banglasarc_binary,train
203886fb05989a24c4bc,3e0295cd4c4091ed7100216c6711d8d6f8dcb3c05d5d3414e1d8774bb168e205,0,banglasarc_binary,train
a935dd79cb422585c2ca,96d513dcc4fada7641843f1f5f4de59c96383e7828039819c0da667a16071445,0,banglasarc_binary,train
dbe1b09d184233cd53c7,95eab42f5ee362f7ad4d55119c4c0033531d1b39423ba15ec81421ca36673972,0,banglasarc_binary,train
b0ddd24a714702c8395c,6282aafedcb10afa1c0fe3e420a0afd174e933eb15f21225b18c6472606f17dd,0,banglasarc_binary,train
4210b903300dab7593e0,95701819a60a8df2b08ec7d423a242c4f0f8edbe2f67e1963dec1a2d0d33b0bd,0,banglasarc_binary,train
ba4d182ae92b4381127d,9e6a77de0e4f42509cb2837302590e792c283f9604a8fa52db7d605a07832ecf,1,banglasarc_binary,train
5e32bc566bc2262e030e,79a8409844741fb68153224fedb8ad8cb5053cfd9d94aaffca7d8f004e6894d9,0,banglasarc_binary,train
fa40ca25e57be3e7d8a1,fa2fad41bda7f9be2af74dcfcc3348fadd5821a9f007cb5f8fc9f0a38fe2ca0c,0,banglasarc_binary,train
c776e590ab91283a79ff,8d74c748793ec8bfa50d6a3f37626556d4aa0960c9d9613e6119f3eb97fced1c,1,banglasarc_binary,train
67defe336c587f164c19,68230ac7469b1e0bb86c08a0067e64889006cb4fb79606854809d4f13b437fed,0,banglasarc_binary,train
347b1445a44f84a29ba8,28615d0778f183e80f6ae0f2593b3e3399d715755fb47f965fc1aad18a852e82,0,banglasarc_binary,train
5e07001b52a7e090788f,383acaec5d756f833f763413fdf5c0b3bff564bdfc7d19c005958ac1b93b3359,1,banglasarc_binary,train
900b5b7ca40bdf8f1656,42d259baa5f39e0d40aec681d3386d5ee79ee84637581a96c8d8cd08a5a96549,0,banglasarc_binary,train
a391a6bd5f6ff64cd4eb,afb3dd6b84b4b5e4497e4ac33c6011aa7c1563f5987b39646560c0e32de6f412,1,banglasarc_binary,train
ae1890e922eac98fab44,6f1837115ad5203788aab8e63e4fe99b91e125cb00f9287a06351df344e85326,0,banglasarc_binary,train
11f16a40204755b935d2,ddbc801ecc954026071bbdf19ce2d49a5095459e253475ebb9b5cc8d2d30fee7,0,banglasarc_binary,train
54f9f70202e024b6705f,026c19d3fad7d783915dd5aa89c06852b08f4dd92c8f1d947391e09fd9bae734,0,banglasarc_binary,train
8bbe9bd5b76b7db86df4,569c011adaa5b51f814f8b4d70e3fe2af9b3e7b43f52e1a78d936ada24931179,0,banglasarc_binary,train
a902f8d9828263b0f2b8,4f5a034b4e63e4383034f6ab703d5a35b2f58d54a1d82c1f1eb76019cc3befbc,0,banglasarc_binary,train
b947d6dd4cf7f60b1c54,a1460ca23956c9b1a5d7a23952086905c0b2211a98080fdb895d8946ac12b171,0,banglasarc_binary,train
a68292f8f355465a4224,4a5d415d9dbf1a7e5d34b75d3f04bc102dc2ce83309520cb87c57e9f1163c60e,1,banglasarc_binary,train
a0a2b100dc806e9a0e75,e76c309f423f7d0636b6087cf12c23b77fd5cfdd228d626341327975f4665cc8,0,banglasarc_binary,train
e76c032c506efa15fe3b,6e05a0f5ca01900e03a33e95bba72c2343b6886a692062b1a8bd32095846b0c1,1,banglasarc_binary,train
fb1b13102256fea6aaae,48330822ef5920adb31ec9201f653a574ad73a3f427738f8e800e09c1fa91a06,1,banglasarc_binary,train
b1c6b43722ac8f14c53e,7fe9032f7286d52ee91d6369af3ab475f2e92379162e22aad49c7e51db9ecb77,1,banglasarc_binary,train
c05aee0239b34cd2b4c0,84c7e21d38264544c43ea2633004c0be42c934d642d0a4a76e2102f73821dc40,0,banglasarc_binary,train
ddcd55dfd6be530c23ec,134baca26ec1e57ed2993bec8647374d6df8019da851b568326dde88a865721a,0,banglasarc_binary,train
e7a74551dc92223dc521,f3699623137cca48ab7e09cc037c3e6d7de985aec1f023666af7777e0bf7b739,0,banglasarc_binary,train
2eb6d7c4cb37fc204c98,23aa662f2ea618a9c39264392984fbd86897f724eb0c568e9c313d3c2f06ad92,1,banglasarc_binary,train
169745b5c3c8662ed59d,9ed2911661ca5966da8468486812ed904813c33f231d611a4d2554f8e3400314,0,banglasarc_binary,train
da8cbdb0844e0f5f9883,19cee2fcb01dfc84cf0629eb3a46849dec409c2c70c6be1df1e698104603fe4d,0,banglasarc_binary,train
d4b2f331f7eacd09948e,3cd81b71633d689b03e4fa47c6d9a0f593e9cbe6ecd0615f636d46b1adc8891f,1,banglasarc_binary,train
c9cf4876f1f6ad8bca77,3d732b7c7504b8b81d35f0025f62c80b48606f53308d35714ccb1ccdd2f64d3a,1,banglasarc_binary,train
3e04659bda345f3d34eb,6900d61cc5708e009907b050affae92950fecfd1e9878b8433302cd68eec2edc,1,banglasarc_binary,train
b2499bf93ddbf7a5e32f,1ce6b39fa974db371962beb4a657c9383efb63f6e248cbf05959794cdda29729,1,banglasarc_binary,train
6117ebf028b955058005,005843a5d5d18a5e7b8d192781a45c055f189aeb805f3978ebb1f8ce774f4c2a,1,banglasarc_binary,train
4da8bc9a62271283e121,553e634423f19fd754fa7faa60371a506557094aaf178a6ebdd8ea86ae245a76,1,banglasarc_binary,train
38b54149e0fbd2f8c6f5,f32c7be11140d331b7f57abf0faf7c17ba66199d7a060e00b1afe471821bea3a,0,banglasarc_binary,train
